File: bigger.txt has 51656 possible domains...
4170 new domains were found and added to final...txt
root@player:/media/sf__root_Desktop_injector_/bug# bugscanner final...txt --deep 3 -M wss -P myclass.1forum.my.id:8080
host             code  server                hostname
185.119.173.61   200   Apache                cyrilsmithfencing.co.uk
135.181.176.20   301   Apache                cyraatek.com
219.94.162.42    301   nginx                 cyts.co.jp
202.50.95.104    301   nginx                 czestochowajews.org
36.86.63.182     302   BigIP                 d.akamaiedge.net.dns.google.com
65.183.182.18    200   Apache                d1.ccwha.net
18.161.49.73     403   CloudFront            d10n9gh3f25bq6.cloudfront.net
18.161.51.212    403   CloudFront            d1129j9ug6wbum.cloudfront.net
52.85.96.95      403   CloudFront            d10wvarpnir0jg.cloudfront.net
18.161.97.110    403   CloudFront            d12s8p8qcafwkr.cloudfront.net
108.138.141.98   403   CloudFront            d12uaj2si4gv2v.cloudfront.net
18.161.49.58     403   CloudFront            d13c5fp4ze02jq.cloudfront.net
18.161.49.75     403   CloudFront            d14i81s2099ory.cloudfront.net
52.85.96.41      403   CloudFront            d14k8z1j7ddmkz.cloudfront.net
108.138.141.126  403   CloudFront            d13xk9ve1zgrg5.cloudfront.net
52.85.96.65      403   CloudFront            d145s0q9wngkiw.cloudfront.net
108.138.141.71   403   CloudFront            d1590uprg8lvkb.cloudfront.net
18.161.49.32     403   CloudFront            d16daidr6h2s1w.cloudfront.net
18.161.111.2     403   CloudFront            d15zpp8kyzjv1g.cloudfront.net
18.161.97.37     403   CloudFront            d16adhxp2sjlbw.cloudfront.net
18.161.49.74     403   CloudFront            d1701lu4ek2q5j.cloudfront.net
18.161.49.79     403   AmazonS3              d154tv7bxfldub.cloudfront.net
108.138.141.55   403   CloudFront            d16e15p2rxmqyf.cloudfront.net
18.161.111.72    403   CloudFront            d180e4kdcdau7m.cloudfront.net
18.161.49.71     403   CloudFront            d16z1xnxkpi7x8.cloudfront.net
18.161.111.26    403   CloudFront            d197vmed1k8h5i.cloudfront.net
52.85.96.85      403   CloudFront            d1bb6wd0qp5pqy.cloudfront.net
18.161.49.25     403   CloudFront            d19nvbqj5phhgp.cloudfront.net
108.138.141.106  403   CloudFront            d19e3zxh2vb5x4.cloudfront.net
18.161.97.27     403   CloudFront            d1cz4r300nb24m.cloudfront.net
108.138.141.96   403   CloudFront            d1dj5hefdfez3q.cloudfront.net
52.85.96.47      403   CloudFront            d1dagyb1ctngx1.cloudfront.net
18.161.49.101    403   CloudFront            d1c5yuua7u0kl9.cloudfront.net
52.85.96.72      403   CloudFront            d1efq56awlafrl.cloudfront.net
52.85.96.83      403   CloudFront            d1dzxra6o38qo4.cloudfront.net
18.161.49.10     403   CloudFront            d1ekd8ui7lq1x4.cloudfront.net
52.85.96.55      403   CloudFront            d1ey2ar67y9dki.cloudfront.net
18.161.49.65     403   CloudFront            d1gfpl703g7lz.cloudfront.net
108.138.142.209  403   CloudFront            d1elgm1ww0d6wo.cloudfront.net
18.161.111.40    403   CloudFront            d1hbq0l9d9dlpo.cloudfront.net
52.85.96.18      403   AmazonS3              d1gofwbxslawb1.cloudfront.net
18.161.49.13     403   CloudFront            d1gtumtfu753wh.cloudfront.net
18.161.50.189    403   CloudFront            d1g85xjy0c48cv.cloudfront.net
52.85.96.99      403   CloudFront            d1gqre4bkgnik3.cloudfront.net
18.161.49.42     403   CloudFront            d1mhzzn20q160a.cloudfront.net
18.161.49.60     404   AmazonS3              d1ilckqk9cr8k7.cloudfront.net
108.138.141.54   403   AmazonS3              d1j85hr93lcurh.cloudfront.net
18.161.49.98     403   CloudFront            d1kffspu3izrbr.cloudfront.net
18.161.49.75     403   CloudFront            d1lytq8w52fohg.cloudfront.net
18.161.49.115    403   AmazonS3              d1llczpnrlfj50.cloudfront.net
108.138.141.93   403   CloudFront            d1moe2u2u8owlh.cloudfront.net
108.138.141.93   403   CloudFront            d1mskqemmhjpyv.cloudfront.net
18.161.49.128    403   CloudFront            d1mvjux49wzwev.cloudfront.net
18.161.49.12     403   CloudFront            d1p6aahttrd33k.cloudfront.net
108.138.141.82   403   CloudFront            d1nfyp8fs6nsue.cloudfront.net
18.161.49.78     403   CloudFront            d1n504bmjidut3.cloudfront.net
18.161.49.75     403   CloudFront            d1pkmsrchi3gw.cloudfront.net
108.138.141.40   403   AmazonS3              d1ohf2w3tzzw5d.cloudfront.net
18.161.49.125    403   CloudFront            d1nykxxev0hzco.cloudfront.net
108.138.141.40   403   CloudFront            d1nvlvqofx90wu.cloudfront.net
108.138.141.104  403   CloudFront            d1prbacvtysihu.cloudfront.net
52.85.96.51      403   CloudFront            d1qsbj7vrscyak.cloudfront.net
108.138.141.55   403   CloudFront            d1rx3vf322i5jr.cloudfront.net
18.161.49.123    403   CloudFront            d1rt4thgsoin5q.cloudfront.net
18.161.49.26     403   CloudFront            d1q9ljqir4kc24.cloudfront.net
108.138.141.128  403   CloudFront            d1skwhas55pt4a.cloudfront.net
18.161.49.6      403   CloudFront            d1s9pqetggi5n.cloudfront.net
108.138.141.109  403   CloudFront            d1sxyecth4mh4g.cloudfront.net
108.138.141.16   403   CloudFront            d1tljhswpkyix4.cloudfront.net
18.161.49.20     403   CloudFront            d1uv5vbvfq72zv.cloudfront.net
108.138.141.10   403   CloudFront            d1w2ip3id6p5q1.cloudfront.net
108.138.141.40   403   CloudFront            d1vvex4bqon52j.cloudfront.net
18.161.49.38     403   CloudFront            d1um0qofqngwun.cloudfront.net
18.161.49.81     403   CloudFront            d1z8tokz9k79tw.cloudfront.net
18.161.49.62     403   CloudFront            d1xn4uz0cibdku.cloudfront.net
108.138.141.91   403   CloudFront            d1x9etiijfiyws.cloudfront.net
52.85.96.33      403   CloudFront            d1zhjzvfmtkomt.cloudfront.net
108.138.145.202  403   CloudFront            d1x0p9n0l25ki7.cloudfront.net
108.138.141.129  403   CloudFront            d1z8drw56jco2b.cloudfront.net
18.161.49.15     404   Apache                d1vzb5vnbjswhb.cloudfront.net
108.138.141.26   403   CloudFront            d1zmmmiiz2mrkl.cloudfront.net
18.161.49.34     403   CloudFront            d23oe7fvvs3917.cloudfront.net
18.161.49.37     403   CloudFront            d208p6yd59jh73.cloudfront.net
54.230.112.2     403   CloudFront            d206x6l2uzkj8f.cloudfront.net
18.161.49.11     403   CloudFront            d2315fcfw1pb5l.cloudfront.net
52.85.96.33      403   CloudFront            d23wijc18lpdgw.cloudfront.net
18.161.49.52     403   CloudFront            d2574m2fu60ngq.cloudfront.net
52.85.96.96      403   CloudFront            d211hu5vf02728.cloudfront.net
52.222.144.65    403   CloudFront            d23vgpvjcg53nf.cloudfront.net
18.161.49.44     403   CloudFront            d269ijfmdaaec7.cloudfront.net
18.161.49.103    403   CloudFront            d24m7kms52iwqe.cloudfront.net
18.161.49.40     403   CloudFront            d24zn61bgpeyxm.cloudfront.net
108.138.141.74   403   CloudFront            d263gekedkg75u.cloudfront.net
18.161.49.35     403   CloudFront            d26fqtph2k77d7.cloudfront.net
18.161.97.54     403   CloudFront            d26p0jwtetrtp6.cloudfront.net
52.85.96.103     503   CloudFront            d28fmfbth52gfj.cloudfront.net
108.138.141.52   403   CloudFront            d29r3e4dpfyj8h.cloudfront.net
18.161.49.122    403   CloudFront            d28n6g0lc6d4l1.cloudfront.net
18.161.49.76     403   CloudFront            d26uyhmnqoxhsi.cloudfront.net
18.161.49.81     502   CloudFront            d296q6vc705490.cloudfront.net
18.161.49.18     403   CloudFront            d2976f7mzo9ad5.cloudfront.net
108.138.141.119  403   CloudFront            d29d08ommq3vtg.cloudfront.net
18.161.49.117    403   CloudFront            d2aphq9zzu6sng.cloudfront.net
108.138.141.5    403   CloudFront            d2awj0z73ne1k4.cloudfront.net
18.161.49.2      403   CloudFront            d2eogp35q80wnv.cloudfront.net
18.161.49.42     403   CloudFront            d2b1plyfakeg3m.cloudfront.net
52.85.96.121     403   CloudFront            d2e08lvqo4m6jp.cloudfront.net
18.161.49.31     403   CloudFront            d2bzvsak14th4h.cloudfront.net
108.138.141.106  403   CloudFront            d2fvq8gcjjl1mm.cloudfront.net
108.138.135.25   403   CloudFront            d2bytcopxu066p.cloudfront.net
108.138.141.39   403   CloudFront            d2e2b5puuh64qd.cloudfront.net
18.161.49.125    403   CloudFront            d2g8igzwrkys3e.cloudfront.net
18.161.49.20     403   CloudFront            d2hgt54symrjse.cloudfront.net
18.161.49.59     403   CloudFront            d2itasp3gxeft9.cloudfront.net
18.161.49.19     403   CloudFront            d2ioaw7frstex6.cloudfront.net
18.161.49.76     403   CloudFront            d2i582ysl75v9n.cloudfront.net
108.138.141.96   403   CloudFront            d2jngvzkd5n2bc.cloudfront.net
18.161.49.74     403   CloudFront            d2hcl7fgfoph5k.cloudfront.net
18.161.49.9      403   CloudFront            d2grtlxzayz790.cloudfront.net
18.161.49.36     403   CloudFront            d2kn0rgq8ppr8t.cloudfront.net
108.138.141.111  403   CloudFront            d2kmwp7afkgeni.cloudfront.net
52.85.65.124     403   CloudFront            d2k0ddhflgrk1i.cloudfront.net
151.139.128.11   400                         d2m6i9p4.stackpathcdn.com
108.138.141.63   403   CloudFront            d2l3pjybjlbg0l.cloudfront.net
18.161.49.26     403   CloudFront            d2o1nosyzq9po7.cloudfront.net
18.161.43.63     403   nginx                 d2owpi6pesstcp.cloudfront.net
52.85.96.29      403   AmazonS3              d2nl77td082ctx.cloudfront.net
18.161.52.204    403   CloudFront            d2p0mqxytjjr98.cloudfront.net
108.138.141.38   403   CloudFront            d2p2x7trugjx0r.cloudfront.net
18.161.49.90     403   CloudFront            d2p1tvwgqj4m5c.cloudfront.net
18.161.49.86     403   CloudFront            d2ptxuuaxe8y15.cloudfront.net
18.161.49.7      403   AmazonS3              d2pi65risltc95.cloudfront.net
18.161.49.62     403   CloudFront            d2pv9cqqyt2fdm.cloudfront.net
108.138.141.78   403   CloudFront            d2py8c00kq4tqz.cloudfront.net
108.138.141.5    403   CloudFront            d2qjg7m31cdnve.cloudfront.net
18.161.49.129    403   CloudFront            d2qjncoblxi5md.cloudfront.net
18.161.49.6      403   CloudFront            d2pq27v1ma40n8.cloudfront.net
18.161.49.123    403   CloudFront            d2qxddyyia8ul0.cloudfront.net
108.138.141.40   403   CloudFront            d2qk7zat0o3cez.cloudfront.net
108.138.141.105  403   CloudFront            d2qc9tzi2maif5.cloudfront.net
18.161.49.22     403   CloudFront            d2smxziutcyvsx.cloudfront.net
13.224.250.30    403   CloudFront            d2t4xufrtut9q0.cloudfront.net
108.138.141.67   403   CloudFront            d2umcn7f8l3zyp.cloudfront.net
18.161.49.93     403   CloudFront            d2tuw16ob3s747.cloudfront.net
18.161.49.87     403   CloudFront            d2t8goezoare0x.cloudfront.net
108.138.141.68   403   CloudFront            d2vl1l48ywajnq.cloudfront.net
18.161.49.47     403   CloudFront            d2tln22dh1jwgy.cloudfront.net
52.85.96.3       403   CloudFront            d2v6jcquhhwosw.cloudfront.net
